"","Gene","ID","Beta","SE","Pval","LogFC","FoldChange","Pval.FDR"
"70","ABHD1","84696","-0.0983141198908528","0.0646856066103267","0.137787888786042","-0.0983141198908528","0.934123936704899",0.199560600970213
"71","ABHD10","55347","0.58104132609428","0.0462663578008246","2.52740905107319e-14","0.58104132609428","1.49592860872199",3.5972822057756e-13
"72","ABHD11","83451","-0.271825995345659","0.0481852597386212","2.51970365526875e-06","-0.271825995345659","0.828270553713927",7.46447420880085e-06
"73","ABHD12","26090","-0.324010920692282","0.0612242456077876","7.17078179341092e-06","-0.324010920692282","0.79884586944497",2.00173860791548e-05
"74","ABHD13","84945","0.0610860725834841","0.0710902226967754","0.396206726285976","0.0610860725834841","1.04325083302836",0.491350242044472
"75","ABHD14B","84836","-0.522709014877672","0.111543642191879","4.36801393295681e-05","-0.522709014877672","0.696063574660837",0.000110138533134695
"76","ABHD15","116236","-0.363063716852715","0.0756519503895069","3.12409283452508e-05","-0.363063716852715","0.777511696198268",8.04476481653593e-05
"77","ABHD2","11057","-0.217104733580107","0.0460543239969359","4.02074382925312e-05","-0.217104733580107","0.860290174903227",0.000101891138805571
"78","ABHD3","171586","0.140929192749895","0.102909645031892","0.17983802179584","0.140929192749895","1.1026150455645",0.251916289156988
"79","ABHD4","63874","-0.144682127670561","0.0624962514270031","0.0267784844384054","-0.144682127670561","0.904578663511254",0.0451998850128412
"80","ABHD5","51099","-0.437896013602212","0.0471278170102753","7.39517378924745e-11","-0.437896013602212","0.738210409564046",4.57112293323932e-10
"81","ABHD6","57406","0.812299948979333","0.096345429932105","7.6089324531625e-10","0.812299948979333","1.75600864690084",3.88501932133152e-09
"82","EPHX4","253152","-0.703080489679034","0.0836565207880662","8.19302360870932e-10","-0.703080489679034","0.61425921901151",4.15662142480047e-09
"83","ABHD8","79575","0.63366478727676","0.0528782952213757","9.35004839271204e-14","0.63366478727676","1.55150117264696",1.14839523811217e-12
"84","EPHX3","79852","-0.217095745565334","0.114811920044598","0.0671865547445329","-0.217095745565334","0.860295534542422",0.104818500571877
"85","ABI1","10006","0.513332924971791","0.0471760623249019","1.28462901153719e-12","0.513332924971791","1.42734385015449",1.17977087633227e-11
"86","ABI2","10152","-0.555325177975817","0.0717632034334302","5.31296991665239e-09","-0.555325177975817","0.680503658025829",2.33411409681256e-08
"87","ABI3","51225","0.0524193072731252","0.0883864004107959","0.55705914026959","0.0524193072731252","1.03700245333323",0.646094843772397
"88","ABI3BP","25890","0.765077526664936","0.106922737908325","2.8415977307552e-08","0.765077526664936","1.69946132043801",1.11629457936593e-07
"89","ABL1","25","0.0480409711113386","0.036695434657965","0.199252168822209","0.0480409711113386","1.0338600964346",0.275442706037748
"90","ABL2","27","-1.71530366605443","0.143087709708068","9.25724456738526e-14","-1.71530366605443","0.304538458312721",1.13959797097782e-12
"91","ABLIM1","3983","2.04475006171198","0.10734316008105","1.02271691645014e-19","2.04475006171198","4.12601784736671",7.82223483975804e-18
"92","ABLIM2","84448","1.2526632038048","0.12476417003908","1.05241946936264e-11","1.2526632038048","2.38280881908339",7.82417302112313e-11
"93","ABO","28","-0.129203270612419","0.0813207194208825","0.121360190879067","-0.129203270612419","0.914336253689882",0.178071769273577
"94","ABP1","26","0.148785946357762","0.0907125180539564","0.110186129451291","0.148785946357762","1.10863614230303",0.163385757799897
